TJY18439,16IR125ISO-TF,PR1115, 370.00 ,KKTJY18439
TJY18848,16IR12UN,PR1115, 785.00 ,KKTJY18848
TSB01310,16IR12UN,TC60M, 555.00 ,KKTSB01310
TJY18917,16IR12UN-TF,PR1115, 370.00 ,KKTJY18917
TJY18915,16IR13UN-TF,PR1115, 370.00 ,KKTJY18915
TWF18553,16IR14BSPT,GW15, 725.00 ,KKTWF18553
TJY18690,16IR14BSPT,PR1115, 785.00 ,KKTJY18690
TSB01328,16IR14BSPT,TC60M, 555.00 ,KKTSB01328
TJY18662,16IR14BSPT-TF,PR1115, 370.00 ,KKTJY18662
TWF18603,16IR14NPT,GW15, 725.00 ,KKTWF18603
TJY18603,16IR14NPT,PR1115, 785.00 ,KKTJY18603
TSB01156,16IR14NPT,TC60M, 555.00 ,KKTSB01156
TJY18846,16IR14UN,PR1115, 785.00 ,KKTJY18846
TSB01300,16IR14UN,TC60M, 555.00 ,KKTSB01300
TJY18913,16IR14UN-TF,PR1115, 370.00 ,KKTJY18913
TJY18991,16IR14W,PR1115, 785.00 ,KKTJY18991
TSB01250,16IR14W,TC60M, 555.00 ,KKTSB01250
TJY19018,16IR14W-TF,PR1115, 370.00 ,KKTJY19018
TWF18323,16IR150ISO,GW15, 725.00 ,KKTWF18323
TJY18323,16IR150ISO,PR1115, 785.00 ,KKTJY18323
TSB01230,16IR150ISO,TC60M, 555.00 ,KKTSB01230
TJY18441,16IR150ISO-TF,PR1115, 370.00 ,KKTJY18441
TJY18844,16IR16UN,PR1115, 785.00 ,KKTJY18844
TSB01290,16IR16UN,TC60M, 555.00 ,KKTSB01290
TJY18911,16IR16UN-TF,PR1115, 370.00 ,KKTJY18911
TJY19014,16IR16W-TF,PR1115, 370.00 ,KKTJY19014
TJY18325,16IR175ISO,PR1115, 785.00 ,KKTJY18325
TSB01235,16IR175ISO,TC60M, 555.00 ,KKTSB01235
TJY18443,16IR175ISO-TF,PR1115, 370.00 ,KKTJY18443
TWF18601,16IR18NPT,GW15, 725.00 ,KKTWF18601
TJY18601,16IR18NPT,PR1115, 785.00 ,KKTJY18601
TSB01155,16IR18NPT,TC60M, 555.00 ,KKTSB01155
TJY18842,16IR18UN,PR1115, 785.00 ,KKTJY18842
TSB01280,16IR18UN,TC60M, 555.00 ,KKTSB01280
TJY18909,16IR18UN-TF,PR1115, 370.00 ,KKTJY18909
TJY19012,16IR19W-TF,PR1115, 370.00 ,KKTJY19012
TWF18326,16IR200ISO,GW15, 725.00 ,KKTWF18326
TJY18326,16IR200ISO,PR1115, 785.00 ,KKTJY18326
TSB01240,16IR200ISO,TC60M, 555.00 ,KKTSB01240
TJY18445,16IR200ISO-TF,PR1115, 370.00 ,KKTJY18445
TJY18770,16IR200TR,PR1115, 875.00 ,KKTJY18770
TJY18840,16IR20UN,PR1115, 785.00 ,KKTJY18840
TSB01270,16IR20UN,TC60M, 555.00 ,KKTSB01270
TJY18907,16IR20UN-TF,PR1115, 370.00 ,KKTJY18907
TJY18838,16IR24UN,PR1115, 785.00 ,KKTJY18838
TSB01268,16IR24UN,TC60M, 555.00 ,KKTSB01268
TJY18905,16IR24UN-TF,PR1115, 370.00 ,KKTJY18905
TWF18328,16IR250ISO,GW15, 725.00 ,KKTWF18328
TJY18328,16IR250ISO,PR1115, 785.00 ,KKTJY18328
TSB01241,16IR250ISO,TC60M, 555.00 ,KKTSB01241
TJY18447,16IR250ISO-TF,PR1115, 370.00 ,KKTJY18447
TWF18329,16IR300ISO,GW15, 725.00 ,KKTWF18329
TJY18330,16IR300ISO,PR1115, 785.00 ,KKTJY18330
TJY18449,16IR300ISO-TF,PR1115, 370.00 ,KKTJY18449
TJY18772,16IR300TR,PR1115, 955.00 ,KKTJY18772
TSB01192,16IR5501,TC60M, 555.00 ,KKTSB01192
TSB01193,16IR5502,TC60M, 555.00 ,KKTSB01193
TSB01182,16IR6001,TC60M, 555.00 ,KKTSB01182
TSB01183,16IR60015,TC60M, 555.00 ,KKTSB01183
TWF18214,16IRA55,GW15, 725.00 ,KKTWF18214
TJY18214,16IRA55,PR1115, 785.00 ,KKTJY18214
TWF18236,16IRA60,GW15, 725.00 ,KKTWF18236
TJY18236,16IRA60,PR1115, 785.00 ,KKTJY18236
TWF18218,16IRAG55,GW15, 725.00 ,KKTWF18218
TJY18218,16IRAG55,PR1115, 785.00 ,KKTJY18218
TWF18240,16IRAG60,GW15, 725.00 ,KKTWF18240
TJY18240,16IRAG60,PR1115, 785.00 ,KKTJY18240
TWF18216,16IRG55,GW15, 725.00 ,KKTWF18216
TJY18216,16IRG55,PR1115, 785.00 ,KKTJY18216
TWF18238,16IRG60,GW15, 725.00 ,KKTWF18238
TJY18238,16IRG60,PR1115, 785.00 ,KKTJY18238
TJY18826,22ER08UN,PR1115," 1,320.00 ",KKTJY18826
TSB01103,22ER08UN,TC60M, 940.00 ,KKTSB01103
TJY18285,22ER300ISO,PR1115," 1,320.00 ",KKTJY18285
TSB01026,22ER300ISO,TC60M, 940.00 ,KKTSB01026
TJY18287,22ER350ISO,PR1115," 1,320.00 ",KKTJY18287
TSB01027,22ER350ISO,TC60M, 940.00 ,KKTSB01027
TJY18289,22ER400ISO,PR1115," 1,320.00 ",KKTJY18289
TSB01028,22ER400ISO,TC60M, 940.00 ,KKTSB01028
TJY18756,22ER400TR,PR1115," 1,495.00 ",KKTJY18756
TSB00952,22ER400TR,TC60M, 940.00 ,KKTSB00952
TJY18291,22ER450ISO,PR1115," 1,320.00 ",KKTJY18291
TSB01030,22ER450ISO,TC60M, 940.00 ,KKTSB01030
TJY18293,22ER500ISO,PR1115," 1,360.00 ",KKTJY18293
TSB01029,22ER500ISO,TC60M, 940.00 ,KKTSB01029
TJY18758,22ER500TR,PR1115," 1,495.00 ",KKTJY18758
TSB00953,22ER500TR,TC60M, 940.00 ,KKTSB00953
TWF18207,22ERN55,GW15," 1,290.00 ",KKTWF18207
TJY18207,22ERN55,PR1115," 1,320.00 ",KKTJY18207
TWF18229,22ERN60,GW15," 1,290.00 ",KKTWF18229
TJY18229,22ERN60,PR1115," 1,320.00 ",KKTJY18229
TJY18850,22IR08UN,PR1115," 1,320.00 ",KKTJY18850
TSB01315,22IR08UN,TC60M, 940.00 ,KKTSB01315
TSB01243,22IR300ISO,TC60M, 940.00 ,KKTSB01243
TJY18335,22IR350ISO,PR1115," 1,320.00 ",KKTJY18335
TSB01244,22IR350ISO,TC60M, 940.00 ,KKTSB01244
TJY18337,22IR400ISO,PR1115," 1,320.00 ",KKTJY18337
TSB01245,22IR400ISO,TC60M, 940.00 ,KKTSB01245
TJY18778,22IR400TR,PR1115," 1,495.00 ",KKTJY18778
TJY18339,22IR450ISO,PR1115," 1,320.00 ",KKTJY18339
TSB01246,22IR450ISO,TC60M, 940.00 ,KKTSB01246
TJY18341,22IR500ISO,PR1115," 1,320.00 ",KKTJY18341
TSB01247,22IR500ISO,TC60M, 940.00 ,KKTSB01247
TJY18780,22IR500TR,PR1115," 1,495.00 ",KKTJY18780
TWF18220,22IRN55,GW15," 1,290.00 ",KKTWF18220
TJY18220,22IRN55,PR1115," 1,320.00 ",KKTJY18220
TWF18242,22IRN60,GW15," 1,290.00 ",KKTWF18242
TJY18242,22IRN60,PR1115," 1,320.00 ",KKTJY18242
TEA04330,2FEKM030-100-06,SOLID ENDMILL," 1,255.00 ",KKTEA04330
TEA04335,2FEKM035-100-06,SOLID ENDMILL," 2,245.00 ",KKTEA04335
TEA04340,2FEKM040-110-06,SOLID ENDMILL," 1,390.00 ",KKTEA04340
TEA04345,2FEKM045-110-06,SOLID ENDMILL," 2,555.00 ",KKTEA04345
TEA04350,2FEKM050-130-06,SOLID ENDMILL," 1,480.00 ",KKTEA04350
TEA04355,2FEKM055-130-06,SOLID ENDMILL," 2,555.00 ",KKTEA04355
TEA04360,2FEKM060-130-06,SOLID ENDMILL," 1,660.00 ",KKTEA04360
TEA04365,2FEKM065-160-08,SOLID ENDMILL," 4,080.00 ",KKTEA04365
TEA04370,2FEKM070-160-08,SOLID ENDMILL," 4,080.00 ",KKTEA04370
TEA04375,2FEKM075-190-08,SOLID ENDMILL," 4,575.00 ",KKTEA04375
TEA04380,2FEKM080-190-08,SOLID ENDMILL," 2,960.00 ",KKTEA04380
TEA04385,2FEKM085-190-10,SOLID ENDMILL," 5,650.00 ",KKTEA04385
TEA04390,2FEKM090-190-10,SOLID ENDMILL," 5,380.00 ",KKTEA04390
TEA04395,2FEKM095-190-10,SOLID ENDMILL," 5,520.00 ",KKTEA04395
TEA04400,2FEKM100-220-10,SOLID ENDMILL," 3,500.00 ",KKTEA04400
TEA04410,2FEKM110-220-12,SOLID ENDMILL," 7,625.00 ",KKTEA04410
TEA04420,2FEKM120-260-12,SOLID ENDMILL," 4,935.00 ",KKTEA04420
TEA04430,2FEKM130-260-16,SOLID ENDMILL," 9,865.00 ",KKTEA04430
TEA04440,2FEKM140-260-16,SOLID ENDMILL," 11,885.00 ",KKTEA04440
TEA04450,2FEKM150-300-16,SOLID ENDMILL," 14,800.00 ",KKTEA04450
TEA04460,2FEKM160-320-16,SOLID ENDMILL," 15,245.00 ",KKTEA04460
TEA04030,2FEKS030-045-06,SOLID ENDMILL," 1,255.00 ",KKTEA04030
TEA04035,2FEKS035-052-06,SOLID ENDMILL," 2,245.00 ",KKTEA04035
TEA04040,2FEKS040-060-06,SOLID ENDMILL," 1,390.00 ",KKTEA04040
TEA04045,2FEKS045-067-06,SOLID ENDMILL," 2,555.00 ",KKTEA04045
TEA04050,2FEKS050-075-06,SOLID ENDMILL," 1,480.00 ",KKTEA04050
TEA04055,2FEKS055-082-06,SOLID ENDMILL," 2,555.00 ",KKTEA04055
TEA04060,2FEKS060-090-06,SOLID ENDMILL," 1,660.00 ",KKTEA04060
TEA04080,2FEKS080-120-08,SOLID ENDMILL," 2,960.00 ",KKTEA04080
TEA04100,2FEKS100-150-10,SOLID ENDMILL," 3,500.00 ",KKTEA04100
TEA04120,2FEKS120-180-12,SOLID ENDMILL," 4,980.00 ",KKTEA04120
TEA04140,2FEKS140-210-16,SOLID ENDMILL," 11,885.00 ",KKTEA04140
TEA04150,2FEKS150-230-16,SOLID ENDMILL," 14,800.00 ",KKTEA04150
TEA04160,2FEKS160-240-16,SOLID ENDMILL," 15,245.00 ",KKTEA04160
TEA02010,2FESL010-040-04,SOLID ENDMILL," 1,885.00 ",KKTEA02010
TEA02015,2FESL015-060-04,SOLID ENDMILL," 1,885.00 ",KKTEA02015
TEA02020,2FESL020-090-04,SOLID ENDMILL," 1,885.00 ",KKTEA02020
TEA02025,2FESL025-120-04,SOLID ENDMILL," 1,885.00 ",KKTEA02025
TEA02030,2FESL030-140-06,SOLID ENDMILL," 2,335.00 ",KKTEA02030
TEA02040,2FESL040-170-06,SOLID ENDMILL," 2,510.00 ",KKTEA02040
TEA02050,2FESL050-200-06,SOLID ENDMILL," 2,870.00 ",KKTEA02050
TEA02060,2FESL060-240-06,SOLID ENDMILL," 2,870.00 ",KKTEA02060
TEA02080,2FESL080-280-08,SOLID ENDMILL," 5,380.00 ",KKTEA02080
TEA02100,2FESL100-340-10,SOLID ENDMILL," 6,055.00 ",KKTEA02100
TEA02120,2FESL120-400-12,SOLID ENDMILL," 8,970.00 ",KKTEA02120
TEA02160,2FESL160-480-16,SOLID ENDMILL," 20,175.00 ",KKTEA02160
TEA01502,2FESM002-004-04,SOLID ENDMILL," 2,200.00 ",KKTEA01502
TEA01503,2FESM003-006-04,SOLID ENDMILL," 1,930.00 ",KKTEA01503
TEA01504,2FESM004-008-04,SOLID ENDMILL," 2,155.00 ",KKTEA01504
TEA01505,2FESM005-010-04,SOLID ENDMILL," 1,080.00 ",KKTEA01505
TEA01506,2FESM006-012-04,SOLID ENDMILL," 1,705.00 ",KKTEA01506
TEA01507,2FESM007-014-04,SOLID ENDMILL," 1,840.00 ",KKTEA01507
TEA01508,2FESM008-016-04,SOLID ENDMILL," 1,080.00 ",KKTEA01508
TEA01509,2FESM009-020-04,SOLID ENDMILL," 1,840.00 ",KKTEA01509
TEA01510,2FESM010-025-04,SOLID ENDMILL, 945.00 ,KKTEA01510
TEA01511,2FESM011-025-04,SOLID ENDMILL," 2,245.00 ",KKTEA01511
TEA01512,2FESM012-040-04,SOLID ENDMILL," 1,080.00 ",KKTEA01512
TEA01513,2FESM013-040-04,SOLID ENDMILL," 2,245.00 ",KKTEA01513
TEA01514,2FESM014-040-04,SOLID ENDMILL," 2,245.00 ",KKTEA01514
TEA01515,2FESM015-040-04,SOLID ENDMILL, 945.00 ,KKTEA01515
TEA01516,2FESM016-050-04,SOLID ENDMILL," 2,245.00 ",KKTEA01516
TEA01517,2FESM017-050-04,SOLID ENDMILL," 2,245.00 ",KKTEA01517
TEA01518,2FESM018-050-04,SOLID ENDMILL," 1,125.00 ",KKTEA01518
TEA01519,2FESM019-050-04,SOLID ENDMILL," 2,245.00 ",KKTEA01519
TEA01520,2FESM020-060-04,SOLID ENDMILL, 945.00 ,KKTEA01520
TEA01521,2FESM021-060-04,SOLID ENDMILL," 2,245.00 ",KKTEA01521
TEA01522,2FESM022-060-04,SOLID ENDMILL," 2,245.00 ",KKTEA01522
TEA01523,2FESM023-060-04,SOLID ENDMILL," 2,245.00 ",KKTEA01523
TEA01524,2FESM024-080-04,SOLID ENDMILL," 2,245.00 ",KKTEA01524
TEA01525,2FESM025-080-04,SOLID ENDMILL, 945.00 ,KKTEA01525
TEA01526,2FESM026-080-04,SOLID ENDMILL," 2,915.00 ",KKTEA01526
TEA01527,2FESM027-080-04,SOLID ENDMILL," 2,915.00 ",KKTEA01527
TEA01528,2FESM028-080-04,SOLID ENDMILL," 2,915.00 ",KKTEA01528
TEA01529,2FESM029-080-04,SOLID ENDMILL," 2,915.00 ",KKTEA01529
TEA01530,2FESM030-100-06,SOLID ENDMILL," 1,255.00 ",KKTEA01530
TEA01531,2FESM031-100-06,SOLID ENDMILL," 2,915.00 ",KKTEA01531
TEA01532,2FESM032-100-06,SOLID ENDMILL," 2,915.00 ",KKTEA01532
TEA01533,2FESM033-100-06,SOLID ENDMILL," 2,915.00 ",KKTEA01533
TEA01534,2FESM034-100-06,SOLID ENDMILL," 2,915.00 ",KKTEA01534
TEA01535,2FESM035-100-06,SOLID ENDMILL," 2,245.00 ",KKTEA01535
TEA01536,2FESM036-100-06,SOLID ENDMILL," 2,915.00 ",KKTEA01536
TEA01537,2FESM037-100-06,SOLID ENDMILL," 2,915.00 ",KKTEA01537
TEA01538,2FESM038-110-06,SOLID ENDMILL," 2,915.00 ",KKTEA01538
TEA01539,2FESM039-110-06,SOLID ENDMILL," 2,915.00 ",KKTEA01539
TEA01540,2FESM040-110-06,SOLID ENDMILL," 1,390.00 ",KKTEA01540
TEA01541,2FESM041-110-06,SOLID ENDMILL," 2,960.00 ",KKTEA01541
TEA01542,2FESM042-110-06,SOLID ENDMILL," 2,960.00 ",KKTEA01542
TEA01543,2FESM043-110-06,SOLID ENDMILL," 2,960.00 ",KKTEA01543
TEA01544,2FESM044-110-06,SOLID ENDMILL," 2,960.00 ",KKTEA01544
TEA01545,2FESM045-110-06,SOLID ENDMILL," 2,555.00 ",KKTEA01545
TEA01546,2FESM046-110-06,SOLID ENDMILL," 3,275.00 ",KKTEA01546
TEA01547,2FESM047-110-06,SOLID ENDMILL," 3,275.00 ",KKTEA01547
TEA01548,2FESM048-130-06,SOLID ENDMILL," 3,275.00 ",KKTEA01548
TEA01549,2FESM049-130-06,SOLID ENDMILL," 3,275.00 ",KKTEA01549
TEA01550,2FESM050-130-06,SOLID ENDMILL," 1,480.00 ",KKTEA01550
